scenario,atk_count,cycle,time_s,node_id,is_attacker,beacon_count,n_intervals,beta_i
v3b,30,6,12.998,137,0,5,4,0.000000
v3b,30,6,12.998,138,0,5,4,0.000000
v3b,30,6,12.998,139,0,5,4,0.000000
v3b,30,6,12.998,140,0,5,4,0.000000
v3b,30,6,12.998,141,0,5,4,0.000000
v3b,30,6,12.998,142,0,5,4,0.000000
v3b,30,6,12.998,143,0,5,4,0.000000
v3b,30,6,12.998,144,0,5,4,0.000000
v3b,30,6,12.998,145,0,5,4,0.000000
v3b,30,6,12.998,146,0,5,4,0.000000
v3b,30,6,12.998,147,0,5,4,0.000000
v3b,30,6,12.998,148,0,5,4,0.000000
v3b,30,6,12.998,149,0,5,4,0.000000
v3b,30,6,12.998,150,0,5,4,0.000000
v3b,30,6,12.998,151,0,5,4,0.000000
v3b,30,6,12.998,152,0,5,4,0.000000
v3b,30,6,12.998,153,0,6,5,0.328633
v3b,30,6,12.998,154,0,5,4,0.000000
v3b,30,6,12.998,155,0,6,5,0.531893
v3b,30,6,12.998,156,0,5,4,0.000000
v3b,30,6,12.998,157,0,5,4,0.000000
v3b,30,6,12.998,158,0,5,4,0.000000
v3b,30,6,12.998,159,0,6,5,0.062556
v3b,30,6,12.998,160,0,5,4,0.000000
v3b,30,6,12.998,161,0,5,4,0.000000
v3b,30,6,12.998,162,0,5,4,0.000000
v3b,30,6,12.998,163,0,5,4,0.000000
v3b,30,6,12.998,164,0,5,4,0.000000
v3b,30,6,12.998,165,0,5,4,0.000000
v3b,30,6,12.998,166,0,5,4,0.000000
v3b,30,6,12.998,167,0,5,4,0.000000
v3b,30,6,12.998,168,0,5,4,0.000000
v3b,30,6,12.998,169,0,5,4,0.000000
v3b,30,6,12.998,170,0,6,5,0.118220
v3b,30,6,12.998,171,0,5,4,0.000000
v3b,30,6,12.998,172,0,5,4,0.000000
v3b,30,6,12.998,173,0,5,4,0.000000
v3b,30,6,12.998,174,0,5,4,0.000000
v3b,30,6,12.998,175,0,5,4,0.000000
v3b,30,6,12.998,176,0,5,4,0.000000
v3b,30,6,12.998,177,0,5,4,0.000000
v3b,30,6,12.998,178,0,4,3,0.000000
v3b,30,6,12.998,179,0,6,5,0.510956
v3b,30,6,12.998,180,0,5,4,0.000000
v3b,30,6,12.998,181,0,5,4,0.000000
v3b,30,6,12.998,182,0,5,4,0.000000
v3b,30,6,12.998,183,0,6,5,0.134774
v3b,30,6,12.998,184,0,5,4,0.000000
v3b,30,6,12.998,185,0,5,4,0.000000
v3b,30,6,12.998,186,0,5,4,0.000000
v3b,30,6,12.998,187,0,5,4,0.000000
v3b,30,6,12.998,188,0,5,4,0.000000
v3b,30,6,12.998,189,0,6,5,0.320674
v3b,30,6,12.998,190,0,5,4,0.000000
v3b,30,6,12.998,191,0,5,4,0.000000
v3b,30,6,12.998,192,0,5,4,0.000000
v3b,30,6,12.998,193,0,5,4,0.000000
v3b,30,6,12.998,194,0,5,4,0.000000
v3b,30,6,12.998,195,0,5,4,0.000000
v3b,30,6,12.998,196,0,5,4,0.000000
v3b,30,6,12.998,197,0,5,4,0.000000
v3b,30,6,12.998,198,0,5,4,0.000000
v3b,30,6,12.998,199,0,5,4,0.000000
v3b,30,6,12.998,200,0,5,4,0.000000
v3b,30,6,12.998,201,0,5,4,0.000000
v3b,30,6,12.998,202,0,5,4,0.000000
v3b,30,6,12.998,203,0,5,4,0.000000
v3b,30,6,12.998,204,0,6,5,0.390223
v3b,30,7,14.998,35,0,5,4,0.000000
v3b,30,7,14.998,36,0,5,4,0.000000
v3b,30,7,14.998,37,0,6,5,0.023759
v3b,30,7,14.998,38,0,5,4,0.000000
v3b,30,7,14.998,39,0,5,4,0.000000
v3b,30,7,14.998,40,0,6,5,0.089701
v3b,30,7,14.998,41,0,5,4,0.000000
v3b,30,7,14.998,42,0,5,4,0.000000
v3b,30,7,14.998,43,0,5,4,0.000000
v3b,30,7,14.998,44,0,4,3,0.000000
v3b,30,7,14.998,45,0,5,4,0.000000
v3b,30,7,14.998,46,0,5,4,0.000000
v3b,30,7,14.998,47,0,5,4,0.000000
v3b,30,7,14.998,48,0,5,4,0.000000
v3b,30,7,14.998,49,0,5,4,0.000000
v3b,30,7,14.998,50,0,6,5,0.486227
v3b,30,7,14.998,51,0,5,4,0.000000
v3b,30,7,14.998,52,0,5,4,0.000000
v3b,30,7,14.998,53,0,5,4,0.000000
v3b,30,7,14.998,54,0,5,4,0.000000
v3b,30,7,14.998,55,0,5,4,0.000000
v3b,30,7,14.998,56,0,5,4,0.003624
v3b,30,7,14.998,57,0,5,4,0.000000
v3b,30,7,14.998,58,0,5,4,0.000000
v3b,30,7,14.998,59,0,5,4,0.000000
v3b,30,7,14.998,60,0,6,5,0.366187
v3b,30,7,14.998,61,0,5,4,0.000000
v3b,30,7,14.998,62,0,5,4,0.000000
v3b,30,7,14.998,63,0,5,4,0.000000
v3b,30,7,14.998,64,0,5,4,0.000000
v3b,30,7,14.998,65,0,5,4,0.000000
v3b,30,7,14.998,66,0,6,5,0.405481
v3b,30,7,14.998,67,0,5,4,0.000000
v3b,30,7,14.998,68,0,5,4,0.000000
v3b,30,7,14.998,69,0,5,4,0.000000
v3b,30,7,14.998,70,0,5,4,0.000000
v3b,30,7,14.998,71,0,5,4,0.000000
v3b,30,7,14.998,72,0,5,4,0.000000
v3b,30,7,14.998,73,0,5,4,0.000000
v3b,30,7,14.998,74,0,5,4,0.000000
v3b,30,7,14.998,75,0,5,4,0.000000
v3b,30,7,14.998,76,0,5,4,0.000000
v3b,30,7,14.998,77,0,5,4,0.000000
v3b,30,7,14.998,78,0,5,4,0.000000
v3b,30,7,14.998,79,0,5,4,0.000000
v3b,30,7,14.998,80,0,5,4,0.000000
v3b,30,7,14.998,81,0,5,4,0.000000
v3b,30,7,14.998,82,0,5,4,0.000000
v3b,30,7,14.998,83,0,5,4,0.000000
v3b,30,7,14.998,84,0,5,4,0.000000
v3b,30,7,14.998,85,0,5,4,0.000000
v3b,30,7,14.998,86,0,5,4,0.000000
v3b,30,7,14.998,87,0,5,4,0.000000
v3b,30,7,14.998,88,0,5,4,0.000000
v3b,30,7,14.998,89,0,5,4,0.000000
v3b,30,7,14.998,90,0,5,4,0.000000
v3b,30,7,14.998,91,0,5,4,0.000000
v3b,30,7,14.998,92,0,5,4,0.000000
v3b,30,7,14.998,93,0,5,4,0.000000
v3b,30,7,14.998,94,0,5,4,0.000000
v3b,30,7,14.998,95,0,5,4,0.000000
v3b,30,7,14.998,96,0,5,4,0.000000
v3b,30,7,14.998,97,0,5,4,0.000000
v3b,30,7,14.998,98,0,5,4,0.000000
v3b,30,7,14.998,99,0,5,4,0.000000
v3b,30,7,14.998,100,0,5,4,0.000000
v3b,30,7,14.998,101,0,5,4,0.000000
v3b,30,7,14.998,102,0,5,4,0.000000
v3b,30,7,14.998,103,0,5,4,0.000000
v3b,30,7,14.998,104,0,5,4,0.000000
v3b,30,7,14.998,105,0,5,4,0.000000
v3b,30,7,14.998,106,0,5,4,0.000000
v3b,30,7,14.998,107,0,5,4,0.000000
v3b,30,7,14.998,108,0,5,4,0.000000
v3b,30,7,14.998,109,0,5,4,0.000000
v3b,30,7,14.998,110,0,5,4,0.000000
v3b,30,7,14.998,111,0,5,4,0.000000
v3b,30,7,14.998,112,0,5,4,0.000000
v3b,30,7,14.998,113,0,5,4,0.000000
v3b,30,7,14.998,114,0,5,4,0.000000
v3b,30,7,14.998,115,0,5,4,0.000000
v3b,30,7,14.998,116,0,5,4,0.000000
v3b,30,7,14.998,117,0,5,4,0.000000
v3b,30,7,14.998,118,0,5,4,0.000000
v3b,30,7,14.998,119,0,5,4,0.000000
v3b,30,7,14.998,120,0,5,4,0.000000
v3b,30,7,14.998,121,0,5,4,0.000000
v3b,30,7,14.998,122,0,5,4,0.000000
v3b,30,7,14.998,123,0,5,4,0.000000
v3b,30,7,14.998,124,0,5,4,0.000000
v3b,30,7,14.998,125,0,5,4,0.000000
v3b,30,7,14.998,126,0,5,4,0.000000
v3b,30,7,14.998,127,0,5,4,0.000000
v3b,30,7,14.998,128,0,5,4,0.000000
v3b,30,7,14.998,129,0,5,4,0.000000
v3b,30,7,14.998,130,0,6,5,0.229663
v3b,30,7,14.998,131,0,5,4,0.000000
v3b,30,7,14.998,132,0,5,4,0.000000
v3b,30,7,14.998,133,0,5,4,0.000000
v3b,30,7,14.998,134,0,6,5,0.446390
v3b,30,7,14.998,135,0,5,4,0.000000
v3b,30,7,14.998,136,0,5,4,0.000000
v3b,30,7,14.998,137,0,5,4,0.000000
v3b,30,7,14.998,138,0,5,4,0.000000
v3b,30,7,14.998,139,0,5,4,0.000000
v3b,30,7,14.998,140,0,5,4,0.000000
v3b,30,7,14.998,141,0,5,4,0.000000
v3b,30,7,14.998,142,0,5,4,0.000000
v3b,30,7,14.998,143,0,5,4,0.000000
v3b,30,7,14.998,144,0,5,4,0.000000
v3b,30,7,14.998,145,0,5,4,0.000000
v3b,30,7,14.998,146,0,5,4,0.000000
v3b,30,7,14.998,147,0,5,4,0.000000
v3b,30,7,14.998,148,0,5,4,0.000000
v3b,30,7,14.998,149,0,6,5,0.195097
v3b,30,7,14.998,150,0,5,4,0.000000
v3b,30,7,14.998,151,0,5,4,0.000000
v3b,30,7,14.998,152,0,5,4,0.000000
v3b,30,7,14.998,153,0,6,5,0.328633
v3b,30,7,14.998,154,0,6,5,0.297699
v3b,30,7,14.998,155,0,6,5,0.531893
v3b,30,7,14.998,156,0,5,4,0.000000
v3b,30,7,14.998,157,0,5,4,0.000000
v3b,30,7,14.998,158,0,5,4,0.000000
v3b,30,7,14.998,159,0,6,5,0.062556
v3b,30,7,14.998,160,0,5,4,0.000000
v3b,30,7,14.998,161,0,5,4,0.000000
v3b,30,7,14.998,162,0,6,5,0.236713
v3b,30,7,14.998,163,0,5,4,0.000000
v3b,30,7,14.998,164,0,5,4,0.000000
v3b,30,7,14.998,165,0,5,4,0.000000
v3b,30,7,14.998,166,0,5,4,0.000000
v3b,30,7,14.998,167,0,5,4,0.000000
v3b,30,7,14.998,168,0,6,5,0.308705
v3b,30,7,14.998,169,0,5,4,0.000000
v3b,30,7,14.998,170,0,5,4,0.000000
v3b,30,7,14.998,171,0,5,4,0.000000
v3b,30,7,14.998,172,0,5,4,0.000000
v3b,30,7,14.998,173,0,5,4,0.000000
v3b,30,7,14.998,174,0,5,4,0.000000
v3b,30,7,14.998,175,0,5,4,0.000000
v3b,30,7,14.998,176,0,5,4,0.000000
v3b,30,7,14.998,177,0,5,4,0.000000
v3b,30,7,14.998,178,0,4,3,0.000000
v3b,30,7,14.998,179,0,5,4,0.000000
v3b,30,7,14.998,180,0,5,4,0.000000
v3b,30,7,14.998,181,0,5,4,0.000000
v3b,30,7,14.998,182,0,5,4,0.000000
v3b,30,7,14.998,183,0,6,5,0.134774
v3b,30,7,14.998,184,0,5,4,0.000000
v3b,30,7,14.998,185,0,5,4,0.000000
v3b,30,7,14.998,186,0,5,4,0.000000
v3b,30,7,14.998,187,0,5,4,0.000000
v3b,30,7,14.998,188,0,5,4,0.000000
v3b,30,7,14.998,189,0,5,4,0.000000
v3b,30,7,14.998,190,0,5,4,0.000000
v3b,30,7,14.998,191,0,5,4,0.000000
v3b,30,7,14.998,192,0,5,4,0.000000
v3b,30,7,14.998,193,0,5,4,0.000000
v3b,30,7,14.998,194,0,5,4,0.000000
v3b,30,7,14.998,195,0,5,4,0.000000
v3b,30,7,14.998,196,0,5,4,0.000000
v3b,30,7,14.998,197,0,5,4,0.000000
v3b,30,7,14.998,198,0,5,4,0.000000
v3b,30,7,14.998,199,0,5,4,0.000000
v3b,30,7,14.998,200,0,5,4,0.000000
v3b,30,7,14.998,201,0,5,4,0.000000
v3b,30,7,14.998,202,0,5,4,0.000000
v3b,30,7,14.998,203,0,5,4,0.000000
v3b,30,7,14.998,204,0,6,5,0.390223
v3b,30,8,16.998,35,0,5,4,0.000000
v3b,30,8,16.998,36,0,5,4,0.000000
v3b,30,8,16.998,37,0,6,5,0.023759
v3b,30,8,16.998,38,0,6,5,0.186652
v3b,30,8,16.998,39,0,5,4,0.000000
v3b,30,8,16.998,40,0,5,4,0.000000
v3b,30,8,16.998,41,0,6,5,0.470732
v3b,30,8,16.998,42,0,5,4,0.000000
v3b,30,8,16.998,43,0,6,5,0.386084
v3b,30,8,16.998,44,0,4,3,0.000000
v3b,30,8,16.998,45,0,5,4,0.000000
v3b,30,8,16.998,46,0,5,4,0.000000
v3b,30,8,16.998,47,0,5,4,0.000000
v3b,30,8,16.998,48,0,5,4,0.000000
v3b,30,8,16.998,49,0,5,4,0.000000
v3b,30,8,16.998,50,0,5,4,0.000000
v3b,30,8,16.998,51,0,5,4,0.000000
v3b,30,8,16.998,52,0,5,4,0.000000
v3b,30,8,16.998,53,0,5,4,0.000000
v3b,30,8,16.998,54,0,5,4,0.000000
v3b,30,8,16.998,55,0,5,4,0.000000
v3b,30,8,16.998,56,0,4,3,0.000000
v3b,30,8,16.998,57,0,5,4,0.000000
v3b,30,8,16.998,58,0,5,4,0.000000
v3b,30,8,16.998,59,0,5,4,0.000000
v3b,30,8,16.998,60,0,5,4,0.000000
v3b,30,8,16.998,61,0,6,5,0.086264
v3b,30,8,16.998,62,0,5,4,0.000000
v3b,30,8,16.998,63,0,5,4,0.000000
v3b,30,8,16.998,64,0,6,5,0.514943
v3b,30,8,16.998,65,0,5,4,0.000000
v3b,30,8,16.998,66,0,6,5,0.405481
v3b,30,8,16.998,67,0,5,4,0.000000
v3b,30,8,16.998,68,0,5,4,0.000000
v3b,30,8,16.998,69,0,6,5,0.327146
v3b,30,8,16.998,70,0,5,4,0.000000
v3b,30,8,16.998,71,0,5,4,0.000000
v3b,30,8,16.998,72,0,5,4,0.000000
v3b,30,8,16.998,73,0,5,4,0.000000
v3b,30,8,16.998,74,0,5,4,0.000000
v3b,30,8,16.998,75,0,5,4,0.000000
v3b,30,8,16.998,76,0,5,4,0.000000
v3b,30,8,16.998,77,0,5,4,0.000000
v3b,30,8,16.998,78,0,5,4,0.000000
v3b,30,8,16.998,79,0,5,4,0.000000
v3b,30,8,16.998,80,0,5,4,0.000000
v3b,30,8,16.998,81,0,5,4,0.000000
v3b,30,8,16.998,82,0,5,4,0.000000
v3b,30,8,16.998,83,0,5,4,0.000000
v3b,30,8,16.998,84,0,5,4,0.000000
v3b,30,8,16.998,85,0,5,4,0.000000
v3b,30,8,16.998,86,0,5,4,0.000000
v3b,30,8,16.998,87,0,5,4,0.000000
v3b,30,8,16.998,88,0,5,4,0.000000
v3b,30,8,16.998,89,0,5,4,0.000000
v3b,30,8,16.998,90,0,5,4,0.000000
v3b,30,8,16.998,91,0,5,4,0.000000
v3b,30,8,16.998,92,0,5,4,0.000000
v3b,30,8,16.998,93,0,5,4,0.000000
v3b,30,8,16.998,94,0,5,4,0.000000
v3b,30,8,16.998,95,0,5,4,0.000000
v3b,30,8,16.998,96,0,5,4,0.000000
v3b,30,8,16.998,97,0,5,4,0.000000
v3b,30,8,16.998,98,0,6,5,0.324068
v3b,30,8,16.998,99,0,5,4,0.000000
v3b,30,8,16.998,100,0,5,4,0.000000
v3b,30,8,16.998,101,0,5,4,0.000000
v3b,30,8,16.998,102,0,5,4,0.000000
v3b,30,8,16.998,103,0,6,5,0.177384
v3b,30,8,16.998,104,0,6,5,0.460075
v3b,30,8,16.998,105,0,5,4,0.000000
v3b,30,8,16.998,106,0,5,4,0.000000
v3b,30,8,16.998,107,0,5,4,0.000000
v3b,30,8,16.998,108,0,5,4,0.000000
v3b,30,8,16.998,109,0,5,4,0.000000
v3b,30,8,16.998,110,0,5,4,0.000000
v3b,30,8,16.998,111,0,5,4,0.000000
v3b,30,8,16.998,112,0,5,4,0.000000
v3b,30,8,16.998,113,0,5,4,0.000000
v3b,30,8,16.998,114,0,5,4,0.000000
v3b,30,8,16.998,115,0,5,4,0.000000
v3b,30,8,16.998,116,0,5,4,0.000000
v3b,30,8,16.998,117,0,5,4,0.000000
v3b,30,8,16.998,118,0,5,4,0.000000
v3b,30,8,16.998,119,0,6,5,0.341238
v3b,30,8,16.998,120,0,6,5,0.306193
v3b,30,8,16.998,121,0,5,4,0.000000
v3b,30,8,16.998,122,0,5,4,0.000000
v3b,30,8,16.998,123,0,5,4,0.000000
v3b,30,8,16.998,124,0,5,4,0.000000
v3b,30,8,16.998,125,0,5,4,0.000000
v3b,30,8,16.998,126,0,5,4,0.000000
v3b,30,8,16.998,127,0,5,4,0.000000
v3b,30,8,16.998,128,0,5,4,0.000000
v3b,30,8,16.998,129,0,5,4,0.000000
v3b,30,8,16.998,130,0,5,4,0.000000
v3b,30,8,16.998,131,0,5,4,0.000000
v3b,30,8,16.998,132,0,5,4,0.000000
v3b,30,8,16.998,133,0,5,4,0.000000
v3b,30,8,16.998,134,0,5,4,0.000000
v3b,30,8,16.998,135,0,5,4,0.000000
v3b,30,8,16.998,136,0,5,4,0.000000
v3b,30,8,16.998,137,0,5,4,0.000000
v3b,30,8,16.998,138,0,6,5,0.038555
v3b,30,8,16.998,139,0,5,4,0.000000
v3b,30,8,16.998,140,0,5,4,0.000000
v3b,30,8,16.998,141,0,5,4,0.000000
v3b,30,8,16.998,142,0,5,4,0.000000
v3b,30,8,16.998,143,0,5,4,0.000000
v3b,30,8,16.998,144,0,5,4,0.000000
v3b,30,8,16.998,145,0,5,4,0.000000
v3b,30,8,16.998,146,0,5,4,0.000000
v3b,30,8,16.998,147,0,5,4,0.000000
v3b,30,8,16.998,148,0,6,5,0.292665
v3b,30,8,16.998,149,0,5,4,0.000000
v3b,30,8,16.998,150,0,5,4,0.000000
v3b,30,8,16.998,151,0,5,4,0.000000
v3b,30,8,16.998,152,0,5,4,0.000000
v3b,30,8,16.998,153,0,5,4,0.000000
v3b,30,8,16.998,154,0,5,4,0.000000
v3b,30,8,16.998,155,0,6,5,0.531893
v3b,30,8,16.998,156,0,6,5,0.457093
v3b,30,8,16.998,157,0,5,4,0.000000
v3b,30,8,16.998,158,0,5,4,0.000000
v3b,30,8,16.998,159,0,5,4,0.000000
v3b,30,8,16.998,160,0,5,4,0.000000
v3b,30,8,16.998,161,0,5,4,0.000000
v3b,30,8,16.998,162,0,5,4,0.000000
v3b,30,8,16.998,163,0,5,4,0.000000
v3b,30,8,16.998,164,0,5,4,0.000000
v3b,30,8,16.998,165,0,5,4,0.000000
v3b,30,8,16.998,166,0,5,4,0.000000
v3b,30,8,16.998,167,0,5,4,0.000000
v3b,30,8,16.998,168,0,5,4,0.000000
v3b,30,8,16.998,169,0,5,4,0.000000
v3b,30,8,16.998,170,0,5,4,0.000000
v3b,30,8,16.998,171,0,5,4,0.000000
v3b,30,8,16.998,172,0,5,4,0.000000
v3b,30,8,16.998,173,0,5,4,0.000000
v3b,30,8,16.998,174,0,5,4,0.000000
v3b,30,8,16.998,175,0,5,4,0.000000
v3b,30,8,16.998,176,0,5,4,0.000000
v3b,30,8,16.998,177,0,5,4,0.000000
v3b,30,8,16.998,178,0,4,3,0.000000
v3b,30,8,16.998,179,0,5,4,0.000000
v3b,30,8,16.998,180,0,5,4,0.000000
v3b,30,8,16.998,181,0,5,4,0.000000
v3b,30,8,16.998,182,0,5,4,0.000000
v3b,30,8,16.998,183,0,5,4,0.000000
v3b,30,8,16.998,184,0,5,4,0.000000
v3b,30,8,16.998,185,0,5,4,0.000000
v3b,30,8,16.998,186,0,5,4,0.000000
v3b,30,8,16.998,187,0,5,4,0.000000
v3b,30,8,16.998,188,0,5,4,0.000000
v3b,30,8,16.998,189,0,6,5,0.320674
v3b,30,8,16.998,190,0,5,4,0.000000
v3b,30,8,16.998,191,0,5,4,0.000000
v3b,30,8,16.998,192,0,5,4,0.000000
v3b,30,8,16.998,193,0,5,4,0.000000
v3b,30,8,16.998,194,0,5,4,0.000000
v3b,30,8,16.998,195,0,5,4,0.000000
v3b,30,8,16.998,196,0,5,4,0.000000
v3b,30,8,16.998,197,0,5,4,0.000000
v3b,30,8,16.998,198,0,5,4,0.000000
v3b,30,8,16.998,199,0,5,4,0.000000
v3b,30,8,16.998,200,0,5,4,0.000000
v3b,30,8,16.998,201,0,5,4,0.000000
v3b,30,8,16.998,202,0,5,4,0.000000
v3b,30,8,16.998,203,0,5,4,0.000000
v3b,30,8,16.998,204,0,5,4,0.000000
v3b,30,9,18.998,35,0,5,4,0.000000
v3b,30,9,18.998,36,0,5,4,0.000000
v3b,30,9,18.998,37,0,6,5,0.023759
v3b,30,9,18.998,38,0,6,5,0.186652
v3b,30,9,18.998,39,0,5,4,0.000000
v3b,30,9,18.998,40,0,5,4,0.000000
v3b,30,9,18.998,41,0,6,5,0.470732
v3b,30,9,18.998,42,0,6,5,0.417546
v3b,30,9,18.998,43,0,6,5,0.386084
v3b,30,9,18.998,44,0,4,3,0.000000
v3b,30,9,18.998,45,0,5,4,0.000000
v3b,30,9,18.998,46,0,5,4,0.000000
v3b,30,9,18.998,47,0,5,4,0.000000
v3b,30,9,18.998,48,0,5,4,0.000000
v3b,30,9,18.998,49,0,5,4,0.000000
v3b,30,9,18.998,50,0,5,4,0.000000
v3b,30,9,18.998,51,0,6,5,0.179366
v3b,30,9,18.998,52,0,5,4,0.000000
v3b,30,9,18.998,53,0,5,4,0.000000
v3b,30,9,18.998,54,0,5,4,0.000000
v3b,30,9,18.998,55,0,6,5,0.422586
v3b,30,9,18.998,56,0,4,3,0.000000
v3b,30,9,18.998,57,0,5,4,0.000000
v3b,30,9,18.998,58,0,5,4,0.000000
v3b,30,9,18.998,59,0,5,4,0.000000
v3b,30,9,18.998,60,0,5,4,0.000000
v3b,30,9,18.998,61,0,5,4,0.000000
v3b,30,9,18.998,62,0,5,4,0.000000
v3b,30,9,18.998,63,0,5,4,0.000000
v3b,30,9,18.998,64,0,5,4,0.000000
v3b,30,9,18.998,65,0,5,4,0.000000
v3b,30,9,18.998,66,0,5,4,0.000000
v3b,30,9,18.998,67,0,5,4,0.000000
v3b,30,9,18.998,68,0,5,4,0.000000
v3b,30,9,18.998,69,0,5,4,0.000000
v3b,30,9,18.998,70,0,5,4,0.000000
v3b,30,9,18.998,71,0,5,4,0.000000
v3b,30,9,18.998,72,0,5,4,0.000000
v3b,30,9,18.998,73,0,5,4,0.000000
v3b,30,9,18.998,74,0,5,4,0.000000
v3b,30,9,18.998,75,0,5,4,0.000000
v3b,30,9,18.998,76,0,5,4,0.000000
v3b,30,9,18.998,77,0,5,4,0.000000
v3b,30,9,18.998,78,0,5,4,0.000000
v3b,30,9,18.998,79,0,5,4,0.000000
v3b,30,9,18.998,80,0,5,4,0.000000
v3b,30,9,18.998,81,0,5,4,0.000000
v3b,30,9,18.998,82,0,5,4,0.000000
v3b,30,9,18.998,83,0,5,4,0.000000
v3b,30,9,18.998,84,0,5,4,0.000000
v3b,30,9,18.998,85,0,5,4,0.000000
v3b,30,9,18.998,86,0,5,4,0.000000
v3b,30,9,18.998,87,0,5,4,0.000000
v3b,30,9,18.998,88,0,5,4,0.000000
v3b,30,9,18.998,89,0,5,4,0.000000
v3b,30,9,18.998,90,0,5,4,0.000000
v3b,30,9,18.998,91,0,5,4,0.000000
v3b,30,9,18.998,92,0,5,4,0.000000
v3b,30,9,18.998,93,0,5,4,0.000000
v3b,30,9,18.998,94,0,5,4,0.000000
v3b,30,9,18.998,95,0,5,4,0.000000
v3b,30,9,18.998,96,0,5,4,0.000000
v3b,30,9,18.998,97,0,5,4,0.000000
v3b,30,9,18.998,98,0,5,4,0.000000
v3b,30,9,18.998,99,0,5,4,0.000000
v3b,30,9,18.998,100,0,5,4,0.000000
v3b,30,9,18.998,101,0,5,4,0.000000
v3b,30,9,18.998,102,0,5,4,0.000000
v3b,30,9,18.998,103,0,6,5,0.177384
v3b,30,9,18.998,104,0,6,5,0.460075
v3b,30,9,18.998,105,0,5,4,0.000000
v3b,30,9,18.998,106,0,5,4,0.000000
v3b,30,9,18.998,107,0,5,4,0.000000
v3b,30,9,18.998,108,0,5,4,0.000000
v3b,30,9,18.998,109,0,5,4,0.000000
v3b,30,9,18.998,110,0,5,4,0.000000
v3b,30,9,18.998,111,0,5,4,0.000000
v3b,30,9,18.998,112,0,5,4,0.000000
v3b,30,9,18.998,113,0,5,4,0.000000
v3b,30,9,18.998,114,0,5,4,0.000000
v3b,30,9,18.998,115,0,5,4,0.000000
v3b,30,9,18.998,116,0,5,4,0.000000
v3b,30,9,18.998,117,0,6,5,0.398744
v3b,30,9,18.998,118,0,5,4,0.000000
v3b,30,9,18.998,119,0,5,4,0.000000
v3b,30,9,18.998,120,0,5,4,0.000000
v3b,30,9,18.998,121,0,5,4,0.000000
v3b,30,9,18.998,122,0,5,4,0.000000
v3b,30,9,18.998,123,0,5,4,0.000000
v3b,30,9,18.998,124,0,5,4,0.000000
v3b,30,9,18.998,125,0,5,4,0.000000
v3b,30,9,18.998,126,0,5,4,0.000000
v3b,30,9,18.998,127,0,5,4,0.000000
v3b,30,9,18.998,128,0,5,4,0.000000
v3b,30,9,18.998,129,0,5,4,0.000000
v3b,30,9,18.998,130,0,5,4,0.000000
v3b,30,9,18.998,131,0,5,4,0.000000
v3b,30,9,18.998,132,0,5,4,0.000000
v3b,30,9,18.998,133,0,5,4,0.000000
v3b,30,9,18.998,134,0,5,4,0.000000
v3b,30,9,18.998,135,0,5,4,0.000000
v3b,30,9,18.998,136,0,5,4,0.000000
v3b,30,9,18.998,137,0,5,4,0.000000
v3b,30,9,18.998,138,0,5,4,0.000000
v3b,30,9,18.998,139,0,5,4,0.000000
v3b,30,9,18.998,140,0,5,4,0.000000
v3b,30,9,18.998,141,0,5,4,0.000000
v3b,30,9,18.998,142,0,5,4,0.000000
v3b,30,9,18.998,143,0,5,4,0.000000
v3b,30,9,18.998,144,0,5,4,0.000000
v3b,30,9,18.998,145,0,5,4,0.000000
v3b,30,9,18.998,146,0,5,4,0.000000
v3b,30,9,18.998,147,0,5,4,0.000000
v3b,30,9,18.998,148,0,5,4,0.000000
v3b,30,9,18.998,149,0,6,5,0.195097
v3b,30,9,18.998,150,0,5,4,0.000000
v3b,30,9,18.998,151,0,5,4,0.000000
v3b,30,9,18.998,152,0,5,4,0.000000
v3b,30,9,18.998,153,0,5,4,0.000000
v3b,30,9,18.998,154,0,5,4,0.000000
v3b,30,9,18.998,155,0,5,4,0.000000
v3b,30,9,18.998,156,0,5,4,0.000000
v3b,30,9,18.998,157,0,5,4,0.000000
v3b,30,9,18.998,158,0,5,4,0.000000
v3b,30,9,18.998,159,0,5,4,0.000000
v3b,30,9,18.998,160,0,5,4,0.000000
v3b,30,9,18.998,161,0,5,4,0.000000
v3b,30,9,18.998,162,0,5,4,0.000000
v3b,30,9,18.998,163,0,5,4,0.000000
v3b,30,9,18.998,164,0,5,4,0.000000
v3b,30,9,18.998,165,0,5,4,0.000000
v3b,30,9,18.998,166,0,5,4,0.000000
v3b,30,9,18.998,167,0,5,4,0.000000
v3b,30,9,18.998,168,0,6,5,0.308705
v3b,30,9,18.998,169,0,5,4,0.000000
v3b,30,9,18.998,170,0,5,4,0.000000
v3b,30,9,18.998,171,0,5,4,0.000000
v3b,30,9,18.998,172,0,5,4,0.000000
v3b,30,9,18.998,173,0,5,4,0.000000
v3b,30,9,18.998,174,0,6,5,0.180989
v3b,30,9,18.998,175,0,5,4,0.000000
v3b,30,9,18.998,176,0,6,5,0.082762
v3b,30,9,18.998,177,0,5,4,0.000000
v3b,30,9,18.998,178,0,4,3,0.000000
v3b,30,9,18.998,179,0,5,4,0.000000
v3b,30,9,18.998,180,0,5,4,0.000000
v3b,30,9,18.998,181,0,5,4,0.000000
v3b,30,9,18.998,182,0,5,4,0.000000
v3b,30,9,18.998,183,0,5,4,0.000000
v3b,30,9,18.998,184,0,5,4,0.000000
