scenario,atk_count,cycle,time_s,node_id,phi,theta,sig_flag,hmac_ok,zeta
v3b,180,4,8.300000,67,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,68,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,68,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,69,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,69,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,70,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,70,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,71,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,71,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,72,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,72,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,73,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,73,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,74,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,74,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,75,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,75,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,76,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,76,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,77,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,77,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,78,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,78,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,79,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,79,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,80,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,80,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,81,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,81,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,82,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,82,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,83,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,83,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,84,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,84,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,85,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,85,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,86,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,86,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,87,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,87,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,88,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,88,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,89,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,89,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,90,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,90,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,91,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,91,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,92,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,92,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,93,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,93,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,94,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,94,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,95,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,95,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,96,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,96,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,97,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,97,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,98,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,98,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,99,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,99,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,100,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,100,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,101,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,101,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,102,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,102,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,103,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,103,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,104,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,104,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,105,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,105,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,106,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,106,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,107,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,107,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,108,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,108,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,109,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,109,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,110,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,110,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,111,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,111,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,112,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,112,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,113,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,113,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,114,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,114,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,115,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,115,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,116,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,116,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,117,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,117,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,118,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,118,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,119,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,119,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,120,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,120,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,121,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,121,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,122,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,122,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,123,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,123,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,124,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,124,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,125,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,125,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,126,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,126,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,127,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,127,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,128,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,128,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,129,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,129,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,130,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,130,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,131,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,131,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,132,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,132,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,133,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,133,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,134,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,134,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,135,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,135,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,136,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,136,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,137,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,137,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,138,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,138,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,139,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,139,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,140,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,140,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,141,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,141,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,142,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,142,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,143,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,143,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,144,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,144,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,145,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,145,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,146,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,146,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,147,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,147,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,148,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,148,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,149,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,149,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,150,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,150,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,151,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,151,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,152,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,152,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,153,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,153,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,154,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,154,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,155,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,155,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,156,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,156,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,157,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,157,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,158,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,158,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,159,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,159,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,160,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,160,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,161,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,161,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,162,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,162,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,163,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,163,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,164,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,164,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,165,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,165,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,166,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,166,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,167,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,167,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,168,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,168,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,169,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,169,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,170,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,170,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,171,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,171,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,172,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,172,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,173,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,173,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,174,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,174,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,175,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,175,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,176,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,176,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,177,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,177,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,178,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,178,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,179,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,179,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,180,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,180,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,181,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,181,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,182,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,182,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,183,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,183,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,184,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.300000,184,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.400000,0,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.400000,0,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,5,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,5,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,6,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,6,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,7,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,7,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,8,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,8,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,9,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,9,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,10,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,10,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,11,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,11,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,12,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,12,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,13,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,13,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,14,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,14,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,15,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,15,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,16,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,16,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,17,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,17,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,18,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,18,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,19,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,19,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,20,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,20,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,21,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,21,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,22,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,22,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,23,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,23,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,24,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,24,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,25,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,25,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,26,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,26,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,27,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,27,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,28,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,28,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,29,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,29,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,30,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,30,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,31,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,31,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,32,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,32,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,33,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,33,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,34,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,34,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,35,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,35,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,36,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,36,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,37,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,37,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,38,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,38,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,39,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,39,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,40,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,40,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,41,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,41,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,42,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,42,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,43,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,43,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,44,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,44,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,45,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,45,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,46,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,46,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,47,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,47,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,48,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,48,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,49,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,49,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,50,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,50,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,51,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,51,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,52,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,52,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,53,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,53,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,54,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,54,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,55,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,55,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,56,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,56,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,57,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,57,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,58,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,58,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,59,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,59,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,60,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,60,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,61,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,61,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,62,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,62,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,63,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,63,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,64,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,64,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,65,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,65,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,66,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,66,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,67,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,67,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,68,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,68,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,69,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,69,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,70,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,70,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,71,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,71,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,72,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,72,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,73,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,73,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,74,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,74,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,75,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,75,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,76,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,76,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,77,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,77,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,78,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,78,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,79,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,79,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,80,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,80,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,81,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,81,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,82,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,82,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,83,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,83,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,84,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,84,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,85,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,85,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,86,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,86,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,87,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,87,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,88,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,88,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,89,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,89,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,90,0.000000,0.900000,0,1,0.000000
v3b,180,4,8.600000,90,1.000000,0.900000,1,1,0.000000
v3b,180,4,8.600000,91,0.000000,0.900000,0,1,0.000000
