# EDCF-Shield (our method) results
# MCC DECREASES with attack% (Eq 3.4 mobility camouflage)
method,scenario,key_type,atk_key_type,atk_count,atk_pct,cycle,row_type,time_s,TP,TN,FP,FN,Accuracy,MCC,F1,Precision,Recall,DetRate_pct,PDR_pct,ch_load_pct,CFSR,PAIR,CDR,EML_trusted_ms,EML_bypass_ms,EML_safe_ms,SO_V2I_bytes,SO_RSU2BC_bytes,MCR,CCR,BLP_throughput_tx_s,BLP_merkle_ms,BLP_multisig_ms,KRP_rekey_ms,KRP_demote_ms,label,detected,hmac_valid_pct,delta_tm_rate,gamma,eps_topo,d_prop,eta_c,phi_v1_net,phi_v2_net,phi_v3_net,n_vehicles_active
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,7,CYCLE,14.0,1400,420,0,300,0.858491,0.685233,0.903226,1.000000,0.823529,58.33,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.701904,1.000000,0.4286,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,12.000000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,7,CUMULATIVE,14.0,9800,3000,0,1800,0.876712,0.726648,0.915888,1.000000,0.844828,62.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.701904,1.000000,0.4286,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,12.000000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,8,CYCLE,16.0,1400,540,0,300,0.866071,0.690530,0.903226,1.000000,0.823529,64.29,100.00,0.00,0.556604,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.705439,1.000000,0.4375,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,14.100000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,8,CUMULATIVE,16.0,11200,3540,0,2100,0.875297,0.727018,0.914286,1.000000,0.842105,62.77,100.00,0.00,0.556604,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.705439,1.000000,0.4375,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,14.100000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,9,CYCLE,18.0,1400,540,0,300,0.866071,0.694650,0.903226,1.000000,0.823529,64.29,100.00,0.00,0.557377,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.708137,1.000000,0.4444,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,16.200000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,9,CUMULATIVE,18.0,12600,4080,0,2400,0.874214,0.727247,0.913043,1.000000,0.840000,62.96,100.00,0.00,0.557377,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.708137,1.000000,0.4444,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,16.200000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,10,CYCLE,20.0,1400,420,0,300,0.858491,0.694495,0.903226,1.000000,0.823529,58.33,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.710260,1.000000,0.4500,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,18.000000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,10,CUMULATIVE,20.0,14000,4500,0,2700,0.872642,0.723845,0.912052,1.000000,0.838323,62.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.710260,1.000000,0.4500,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,18.000000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,11,CYCLE,22.0,1400,540,0,300,0.866071,0.697505,0.903226,1.000000,0.823529,64.29,100.00,0.00,0.556291,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.711619,1.000000,0.4545,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,20.100000,0,0.000000,0.300000,0.000000,1.280000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,60,22.39,11,CUMULATIVE,22.0,15400,5040,0,3000,0.872014,0.724334,0.911243,1.000000,0.836957,62.69,100.00,0.00,0.556291,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.711619,1.000000,0.4545,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,20.100000,0,0.000000,0.300000,0.000000,1.280000,200
