# Wang [22] single-snapshot kinematic check + DRL VM-migration recovery
# Native fit: V3 mobility-trace spoofing (paper Eq.II-B3 kinematic boundary).
# V1/V2 rows are OUT-OF-DISTRIBUTION baselines: Wang's detector was not
# designed for beacon-flooding (V1) or alert-cascade (V2) attacks, which
# are not primarily kinematic violations. Expect weak detection there —
# this demonstrates EDCF-Shield's variant-aware Phi^V1/V2/V3 advantage.
# Blind to compromised controller (v*b scenarios) in all cases.
method,scenario,key_type,atk_key_type,atk_count,atk_pct,cycle,row_type,time_s,TP,TN,FP,FN,Accuracy,MCC,F1,Precision,Recall,DetRate_pct,PDR_pct,ch_load_pct,CFSR,PAIR,CDR,EML_trusted_ms,EML_bypass_ms,EML_safe_ms,SO_V2I_bytes,SO_RSU2BC_bytes,MCR,CCR,BLP_throughput_tx_s,BLP_merkle_ms,BLP_multisig_ms,KRP_rekey_ms,KRP_demote_ms,label,detected,hmac_valid_pct,delta_tm_rate,gamma,eps_topo,d_prop,eta_c,phi_v1_net,phi_v2_net,phi_v3_net,n_vehicles_active
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,1,CYCLE,2.0,1100,0,0,0,1.000000,0.500000,1.000000,1.000000,1.000000,0.00,100.00,0.00,0.000000,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.000000,1.000000,0.0000,0.0000,0.0000,0.0000,0.0000,V3,0,1.000000,-100.000000,1.000000,0.000000,0,0.000000,0.450000,0.000000,0.530000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,1,CUMULATIVE,2.0,1100,0,0,0,1.000000,0.500000,1.000000,1.000000,1.000000,0.00,100.00,0.00,0.000000,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.000000,1.000000,0.0000,0.0000,0.0000,0.0000,0.0000,V3,0,1.000000,-100.000000,1.000000,0.000000,0,0.000000,0.450000,0.000000,0.530000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,2,CYCLE,4.0,2200,540,0,720,0.791908,0.534120,0.859375,1.000000,0.753425,42.86,100.00,0.00,0.562500,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.500000,1.000000,0.2500,2.0000,0.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,3.150000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,2,CUMULATIVE,4.0,2200,540,0,720,0.791908,0.568240,0.859375,1.000000,0.753425,42.86,100.00,0.00,0.562500,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.500000,1.000000,0.2500,2.0000,0.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,3.150000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,3,CYCLE,6.0,3300,1170,0,1350,0.768041,0.547418,0.830189,1.000000,0.709677,46.43,100.00,0.00,0.562500,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.615271,1.000000,0.3333,2.0000,0.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,6.300000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,3,CUMULATIVE,6.0,3300,1170,0,1350,0.768041,0.574015,0.830189,1.000000,0.709677,46.43,100.00,0.00,0.562500,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.615271,1.000000,0.3333,2.0000,0.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,6.300000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,4,CYCLE,8.0,4400,1710,0,1890,0.763750,0.554672,0.823199,1.000000,0.699523,47.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.647083,1.000000,0.3750,2.0000,0.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,9.000000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,4,CUMULATIVE,8.0,4400,1710,0,1890,0.763750,0.576432,0.823199,1.000000,0.699523,47.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.647083,1.000000,0.3750,2.0000,0.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,9.000000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,5,CYCLE,10.0,5500,2340,0,2520,0.756757,0.558662,0.813609,1.000000,0.685786,48.15,100.00,0.00,0.590909,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.658203,1.000000,0.4000,2.0000,0.0000,15.5778,0.0000,V3,1,1.000000,-100.000000,1.000000,12.150000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,5,CUMULATIVE,10.0,5500,2340,0,2520,0.756757,0.574624,0.813609,1.000000,0.685786,48.15,100.00,0.00,0.590909,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.658203,1.000000,0.4000,2.0000,0.0000,15.5778,0.0000,V3,1,1.000000,-100.000000,1.000000,12.150000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,6,CYCLE,12.0,6600,2970,0,3150,0.752358,0.561078,0.807339,1.000000,0.676923,48.53,100.00,0.00,0.609195,0.000000,1.000000,1173.016,0.000,0.000,76,1448,0.678863,1.000000,0.4167,2.0000,0.0000,15.5778,0.0000,V3,1,1.000000,-100.000000,1.000000,15.300000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,6,CUMULATIVE,12.0,6600,2970,0,3150,0.752358,0.573155,0.807339,1.000000,0.676923,48.53,100.00,0.00,0.609195,0.000000,1.000000,1173.016,0.000,0.000,76,1448,0.678863,1.000000,0.4167,2.0000,0.0000,15.5778,0.0000,V3,1,1.000000,-100.000000,1.000000,15.300000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,7,CYCLE,14.0,7700,3510,0,3690,0.752349,0.562935,0.806705,1.000000,0.676032,48.75,100.00,0.00,0.619048,0.000000,1.000000,1154.925,0.000,0.000,76,1448,0.699786,1.000000,0.4286,2.0000,0.0000,15.5778,0.0000,V3,1,1.000000,-100.000000,1.000000,18.000000,0,0.000000,0.450000,0.000000,1.430000,200
Wang_22,v3a,NONE,STOLEN_KEY,90,33.58,7,CUMULATIVE,14.0,7700,3510,0,3690,0.752349,0.574078,0.806705,1.000000,0.676032,48.75,100.00,0.00,0.619048,0.000000,1.000000,1154.925,0.000,0.000,76,1448,0.699786,1.000000,0.4286,2.0000,0.0000,15.5778,0.0000,V3,1,1.000000,-100.000000,1.000000,18.000000,0,0.000000,0.450000,0.000000,1.430000,200
